state,district,year,chloride,sdp,gini
Haryana,Jhajjar,2008,430.22223,207975.053310876,0.25
Haryana,Jhajjar,2007,302.17648,193107.4745746674,0.25
Haryana,Jhajjar,2006,262.69232,179088.29885884066,0.25
Haryana,Jhajjar,2005,321.53845,160804.87167161863,0.25
Haryana,Jhajjar,2004,428.6842,147481.865369694,0.25
Haryana,Rewari,2013,165.2,314931.0,0.32
Haryana,Jhajjar,2003,22.0,135774.40240296876,0.25
Haryana,Fatehabad,2015,431.0,372700.0,0.3
Haryana,Fatehabad,2016,243.58571,412055.0,0.3
Haryana,Fatehabad,2017,171.85715,434407.0,0.3
Haryana,Fatehabad,2018,193.5,470328.0,0.3
Haryana,Rewari,2007,585.72729,193107.4745746674,0.32
Haryana,Rewari,2008,570.09088,207975.053310876,0.32
Haryana,Rewari,2009,648.16669,233960.81678999265,0.32
Haryana,Rewari,2010,384.60001,249822.19019322115,0.32
Haryana,Rewari,2011,529.44446,271152.0,0.32
Haryana,Fatehabad,2014,236.75,333359.0,0.3
Haryana,Panipat,2004,295.0,147481.865369694,0.28
Haryana,Fatehabad,2013,233.0,314931.0,0.3
Haryana,Bhiwani,2007,341.13635,193107.4745746674,0.27
Haryana,Bhiwani,2014,389.88889,333359.0,0.27
Haryana,Bhiwani,2015,309.50323,372700.0,0.27
Haryana,Bhiwani,2016,473.72726,412055.0,0.27
Haryana,Bhiwani,2011,428.94446,271152.0,0.27
Haryana,Bhiwani,2010,425.73334,249822.19019322115,0.27
Haryana,Bhiwani,2009,522.59375,233960.81678999265,0.27
Haryana,Bhiwani,2008,659.0,207975.053310876,0.27
Haryana,Bhiwani,2017,452.09677,434407.0,0.27
Haryana,Bhiwani,2006,426.65518,179088.29885884066,0.27
Haryana,Bhiwani,2005,519.66669,160804.87167161863,0.27
Haryana,Bhiwani,2018,445.0,470328.0,0.27
Haryana,Bhiwani,2004,364.93225,147481.865369694,0.27
Haryana,Bhiwani,2013,217.7896,314931.0,0.27
Haryana,Mahendragarh,2018,524.625,470328.0,0.25
Haryana,Kaithal,2018,204.57692,470328.0,0.28
Haryana,Bhiwani,2012,629.89288,289756.0,0.27
Haryana,Bhiwani,2000,329.23126,108122.61080440917,0.27
Haryana,Mahendragarh,2007,417.60001,193107.4745746674,0.25
Haryana,Mahendragarh,2008,494.25,207975.053310876,0.25
Haryana,Mahendragarh,2009,376.0,233960.81678999265,0.25
Haryana,Mahendragarh,2010,264.33334,249822.19019322115,0.25
Haryana,Mahendragarh,2011,340.79999,271152.0,0.25
Haryana,Mahendragarh,2012,606.25,289756.0,0.25
Haryana,Mahendragarh,2013,797.33331,314931.0,0.25
Haryana,Mahendragarh,2015,298.71249,372700.0,0.25
Haryana,Mahendragarh,2014,435.0,333359.0,0.25
Haryana,Mahendragarh,2016,423.66666,412055.0,0.25
Haryana,Mahendragarh,2017,447.0,434407.0,0.25
Himachal Pradesh,Una,2006,47.770588,44248.06314239435,0.27
Himachal Pradesh,Mandi,2018,83.333336,99218.0,0.24
Himachal Pradesh,Solan,2017,35.0,93525.0,0.32
Himachal Pradesh,Mandi,2011,47.888889,60536.0,0.24
Himachal Pradesh,Mandi,2012,63.25,64519.0,0.24
Himachal Pradesh,Mandi,2014,80.0,74553.0,0.24
Himachal Pradesh,Mandi,2015,47.0,80563.0,0.24
Himachal Pradesh,Solan,2018,45.285713,99218.0,0.32
Himachal Pradesh,Hamirpur,2005,25.0,41021.14045059638,0.25
Himachal Pradesh,Kangra,2018,35.659092,99218.0,0.3
Himachal Pradesh,Una,2005,55.599998,41021.14045059638,0.27
Himachal Pradesh,Hamirpur,2007,14.85,46998.9701663967,0.25
Himachal Pradesh,Kullu,2001,14.0,30834.34740258618,0.26
Himachal Pradesh,Una,2003,45.736843,34502.2587236859,0.27
Himachal Pradesh,Hamirpur,2016,171.17599,88112.0,0.25
Himachal Pradesh,Solan,2011,56.81818,60536.0,0.32
Himachal Pradesh,Hamirpur,2013,24.25,69398.0,0.25
Himachal Pradesh,Solan,2012,39.454544,64519.0,0.32
Himachal Pradesh,Solan,2014,48.285713,74553.0,0.32
Himachal Pradesh,Solan,2015,43.599998,80563.0,0.32
Himachal Pradesh,Mandi,2002,42.111111,32336.465488850783,0.24
Himachal Pradesh,Mandi,2003,49.666668,34502.2587236859,0.24
Himachal Pradesh,Una,2004,35.722221,37776.38945663378,0.27
Himachal Pradesh,Mandi,2004,45.111111,37776.38945663378,0.24
Himachal Pradesh,Mandi,2006,45.666668,44248.06314239435,0.24
Himachal Pradesh,Mandi,2007,63.0,46998.9701663967,0.24
Himachal Pradesh,Mandi,2008,54.444443,49293.472654984536,0.24
Himachal Pradesh,Mandi,2009,32.033333,51967.717979678986,0.24
Himachal Pradesh,Kangra,2015,43.388889,80563.0,0.3
Himachal Pradesh,Mandi,2010,27.0,56319.60653806508,0.24
Himachal Pradesh,Solan,2016,7.0999999,88112.0,0.32
Himachal Pradesh,Una,2002,32.0,32336.465488850783,0.27
Himachal Pradesh,Mandi,2005,30.111111,41021.14045059638,0.24
Himachal Pradesh,Kangra,2014,41.099998,74553.0,0.3
Himachal Pradesh,Kangra,2005,42.917393,41021.14045059638,0.3
Himachal Pradesh,Kangra,2012,33.337082,64519.0,0.3
Himachal Pradesh,Una,2012,51.35294,64519.0,0.27
Himachal Pradesh,Una,2013,44.277779,69398.0,0.27
Himachal Pradesh,Una,2014,45.611111,74553.0,0.27
Himachal Pradesh,Una,2015,53.433334,80563.0,0.27
Himachal Pradesh,Una,2018,58.285713,99218.0,0.27
Himachal Pradesh,Kullu,2012,40.333332,64519.0,0.26
Himachal Pradesh,Kullu,2011,22.666666,60536.0,0.26
Himachal Pradesh,Kullu,2010,14.033333,56319.60653806508,0.26
Himachal Pradesh,Kullu,2009,13.033333,51967.717979678986,0.26
Himachal Pradesh,Kullu,2008,23.049999,49293.472654984536,0.26
Himachal Pradesh,Kullu,2007,20.333334,46998.9701663967,0.26
Himachal Pradesh,Kullu,2006,16.666666,44248.06314239435,0.26
Himachal Pradesh,Kullu,2005,20.333334,41021.14045059638,0.26
Himachal Pradesh,Kullu,2003,23.666666,34502.2587236859,0.26
Himachal Pradesh,Kullu,2002,23.0,32336.465488850783,0.26
Himachal Pradesh,Kangra,2000,60.049999,29338.866067807285,0.3
Himachal Pradesh,Kangra,2002,14.0,32336.465488850783,0.3
Himachal Pradesh,Kangra,2011,35.919998,60536.0,0.3
Himachal Pradesh,Kangra,2010,119.08696,56319.60653806508,0.3
Himachal Pradesh,Kangra,2009,20.633333,51967.717979678986,0.3
Himachal Pradesh,Kangra,2008,47.869564,49293.472654984536,0.3
Himachal Pradesh,Una,2007,37.400002,46998.9701663967,0.27
Himachal Pradesh,Una,2008,44.814285,49293.472654984536,0.27
Himachal Pradesh,Kangra,2013,41.272728,69398.0,0.3
Himachal Pradesh,Una,2009,29.105,51967.717979678986,0.27
Himachal Pradesh,Una,2011,44.157894,60536.0,0.27
Himachal Pradesh,Kangra,2007,38.5,46998.9701663967,0.3
Himachal Pradesh,Kangra,2006,42.884617,44248.06314239435,0.3
Himachal Pradesh,Kullu,2018,64.0,99218.0,0.26
Himachal Pradesh,Kangra,2004,39.5,37776.38945663378,0.3
Himachal Pradesh,Kangra,2003,44.25,34502.2587236859,0.3
Himachal Pradesh,Una,2010,48.666668,56319.60653806508,0.27
Himachal Pradesh,Solan,2009,35.220001,51967.717979678986,0.32
Himachal Pradesh,Solan,2010,55.166668,56319.60653806508,0.32
Himachal Pradesh,Una,2000,59.900002,29338.866067807285,0.27
Himachal Pradesh,Chamba,2018,50.0,99218.0,0.27
Himachal Pradesh,Sirmaur,2003,56.857143,34502.2587236859,0.35
Himachal Pradesh,Sirmaur,2004,30.666666,37776.38945663378,0.35
Himachal Pradesh,Sirmaur,2005,46.727272,41021.14045059638,0.35
Himachal Pradesh,Solan,2008,73.800003,49293.472654984536,0.32
Himachal Pradesh,Sirmaur,2007,40.246155,46998.9701663967,0.35
Himachal Pradesh,Solan,2000,45.75,29338.866067807285,0.32
Himachal Pradesh,Sirmaur,2008,36.358334,49293.472654984536,0.35
Himachal Pradesh,Sirmaur,2010,75.919998,56319.60653806508,0.35
Himachal Pradesh,Sirmaur,2011,53.981819,60536.0,0.35
Himachal Pradesh,Sirmaur,2012,33.909092,64519.0,0.35
Himachal Pradesh,Sirmaur,2014,15.1,74553.0,0.35
Himachal Pradesh,Sirmaur,2015,16.777779,80563.0,0.35
Himachal Pradesh,Sirmaur,2018,41.818127,99218.0,0.35
Himachal Pradesh,Sirmaur,2009,23.991667,51967.717979678986,0.35
Himachal Pradesh,Solan,2001,36.400002,30834.34740258618,0.32
Himachal Pradesh,Sirmaur,2006,48.400002,44248.06314239435,0.35
Himachal Pradesh,Solan,2007,50.111111,46998.9701663967,0.32
Himachal Pradesh,Solan,2006,58.090908,44248.06314239435,0.32
Himachal Pradesh,Solan,2005,96.099998,41021.14045059638,0.32
Himachal Pradesh,Solan,2004,47.416668,37776.38945663378,0.32
Himachal Pradesh,Solan,2003,49.68182,34502.2587236859,0.32
Himachal Pradesh,Solan,2002,46.084614,32336.465488850783,0.32
Jammu And Kashmir,Kupwara,2012,47.714287,67316.0,0.2
Jammu And Kashmir,Kupwara,2013,49.400002,70536.0,0.2
Jammu And Kashmir,Kupwara,2014,70.571426,67154.0,0.2
Jammu And Kashmir,Kupwara,2015,50.075001,80602.0,0.2
Jammu And Kashmir,Kupwara,2016,47.222221,82636.0,0.2
Jammu And Kashmir,Kathua,2004,39.877777,44760.52215357458,0.24
Jammu And Kashmir,Udhampur,2000,28.75,37710.04218241404,0.26
Jammu And Kashmir,RAJOURI,2000,17.25,37710.04218241404,0.21
Jammu And Kashmir,Kathua,2005,35.520512,46834.049691085616,0.24
Jammu And Kashmir,Udhampur,2001,28.875,38436.22536161121,0.26
Jammu And Kashmir,Kathua,2001,35.922501,38436.22536161121,0.24
Jammu And Kashmir,Kathua,2002,37.336666,40392.5845234782,0.24
Jammu And Kashmir,Udhampur,2002,29.5,40392.5845234782,0.26
Jammu And Kashmir,Kathua,2003,38.087502,42468.167789392486,0.24
Jammu And Kashmir,Kathua,2006,32.313953,49568.64624889674,0.24
Jammu And Kashmir,Kathua,2007,35.152382,52629.93389232127,0.24
Jammu And Kashmir,Kathua,2008,56.342106,55925.67043248014,0.24
Jammu And Kashmir,Kathua,2013,42.758141,70536.0,0.24
Jammu And Kashmir,RAJOURI,2016,16.888889,82636.0,0.21
Jammu And Kashmir,RAJOURI,2015,33.857143,80602.0,0.21
Jammu And Kashmir,RAJOURI,2014,21.0,67154.0,0.21
Jammu And Kashmir,RAJOURI,2013,20.0,70536.0,0.21
Jammu And Kashmir,RAJOURI,2012,18.5,67316.0,0.21
Jammu And Kashmir,Kathua,2012,46.077145,67316.0,0.24
Jammu And Kashmir,Kathua,2010,50.525806,61986.75092674316,0.24
Jammu And Kashmir,Kathua,2009,31.802856,58635.28473080318,0.24
Jammu And Kashmir,RAJOURI,2010,23.683332,61986.75092674316,0.21
Jammu And Kashmir,RAJOURI,2009,16.4,58635.28473080318,0.21
Jammu And Kashmir,RAJOURI,2008,16.950001,55925.67043248014,0.21
Jammu And Kashmir,RAJOURI,2007,13.3125,52629.93389232127,0.21
Jammu And Kashmir,RAJOURI,2006,20.125,49568.64624889674,0.21
Jammu And Kashmir,RAJOURI,2005,19.285715,46834.049691085616,0.21
Jammu And Kashmir,RAJOURI,2004,20.666666,44760.52215357458,0.21
Jammu And Kashmir,RAJOURI,2003,24.833334,42468.167789392486,0.21
Jammu And Kashmir,RAJOURI,2002,23.25,40392.5845234782,0.21
Jammu And Kashmir,RAJOURI,2001,18.516666,38436.22536161121,0.21
Jammu And Kashmir,Udhampur,2003,39.222221,42468.167789392486,0.26
Jammu And Kashmir,Udhampur,2004,34.57143,44760.52215357458,0.26
Jammu And Kashmir,Rajouri,2007,14.0,52629.93389232127,0.21
Jammu And Kashmir,Udhampur,2006,33.125,49568.64624889674,0.26
Jammu And Kashmir,Udhampur,2013,51.75,70536.0,0.26
Jammu And Kashmir,Udhampur,2012,57.81818,67316.0,0.26
Jammu And Kashmir,Jammu,2007,63.785713,52629.93389232127,0.31
Jammu And Kashmir,Jammu,2006,53.194229,49568.64624889674,0.31
Jammu And Kashmir,Jammu,2004,57.224491,44760.52215357458,0.31
Jammu And Kashmir,Jammu,2005,63.0,46834.049691085616,0.31
Jammu And Kashmir,Udhampur,2010,23.244444,61986.75092674316,0.26
Jammu And Kashmir,Jammu,2008,57.080391,55925.67043248014,0.31
Jammu And Kashmir,Udhampur,2009,33.577778,58635.28473080318,0.26
Jammu And Kashmir,Pulwama,2012,25.0,67316.0,0.2
Jammu And Kashmir,Pulwama,2013,16.0,70536.0,0.2
Jammu And Kashmir,Pulwama,2014,49.0,67154.0,0.2
Jammu And Kashmir,Pulwama,2015,29.700001,80602.0,0.2
Jammu And Kashmir,Udhampur,2008,24.777779,55925.67043248014,0.26
Jammu And Kashmir,Rajouri,2000,17.0,37710.04218241404,0.21
Jammu And Kashmir,Rajouri,2003,32.0,42468.167789392486,0.21
Jammu And Kashmir,Pulwama,2004,25.0,44760.52215357458,0.2
Jammu And Kashmir,Jammu,2009,43.333332,58635.28473080318,0.31
Jammu And Kashmir,Jammu,2010,49.946808,61986.75092674316,0.31
Jammu And Kashmir,Jammu,2012,52.540741,67316.0,0.31
Jammu And Kashmir,Rajouri,2008,11.0,55925.67043248014,0.21
Jammu And Kashmir,Rajouri,2012,32.0,67316.0,0.21
Jammu And Kashmir,Rajouri,2013,32.0,70536.0,0.21
Jammu And Kashmir,Rajouri,2014,25.0,67154.0,0.21
Jammu And Kashmir,Rajouri,2015,30.0,80602.0,0.21
Jammu And Kashmir,Rajouri,2016,10.5,82636.0,0.21
Jammu And Kashmir,Jammu,2000,49.787235,37710.04218241404,0.31
Jammu And Kashmir,Udhampur,2016,23.111111,82636.0,0.26
Jammu And Kashmir,Udhampur,2015,24.882353,80602.0,0.26
Jammu And Kashmir,Udhampur,2014,46.555557,67154.0,0.26
Jammu And Kashmir,Jammu,2001,39.597729,38436.22536161121,0.31
Jammu And Kashmir,Udhampur,2007,30.222221,52629.93389232127,0.26
Jammu And Kashmir,Jammu,2002,43.081081,40392.5845234782,0.31
Jammu And Kashmir,Jammu,2016,32.612965,82636.0,0.31
Jammu And Kashmir,Jammu,2015,47.347252,80602.0,0.31
Jammu And Kashmir,Jammu,2014,42.535954,67154.0,0.31
Jammu And Kashmir,Jammu,2013,32.47826,70536.0,0.31
Jammu And Kashmir,Udhampur,2005,30.444445,46834.049691085616,0.26
Jammu And Kashmir,Kathua,2014,34.111111,67154.0,0.24
Jammu And Kashmir,Srinagar,2013,41.0,70536.0,0.28
Jammu And Kashmir,Kathua,2016,37.694141,82636.0,0.24
Jammu And Kashmir,Poonch,2013,23.0,70536.0,0.22
Jammu And Kashmir,Poonch,2012,16.0,67316.0,0.22
Jammu And Kashmir,Poonch,2010,7.0999999,61986.75092674316,0.22
Jammu And Kashmir,Poonch,2009,11.0,58635.28473080318,0.22
Jammu And Kashmir,Poonch,2008,11.0,55925.67043248014,0.22
Jammu And Kashmir,Poonch,2007,11.0,52629.93389232127,0.22
Jammu And Kashmir,Poonch,2006,18.0,49568.64624889674,0.22
Jammu And Kashmir,Poonch,2014,23.0,67154.0,0.22
Jammu And Kashmir,Poonch,2005,11.0,46834.049691085616,0.22
Jammu And Kashmir,Poonch,2004,18.0,44760.52215357458,0.22
Jammu And Kashmir,Poonch,2015,21.5,80602.0,0.22
Jammu And Kashmir,Anantnag,2016,46.0,82636.0,0.17
Jammu And Kashmir,Srinagar,2014,7.0,67154.0,0.28
Jammu And Kashmir,Srinagar,2015,34.799999,80602.0,0.28
Jammu And Kashmir,Srinagar,2016,23.0,82636.0,0.28
Jammu And Kashmir,Baramulla,2016,30.428572,82636.0,0.2
Jammu And Kashmir,Baramulla,2015,42.087502,80602.0,0.2
Jammu And Kashmir,Poonch,2016,10.5,82636.0,0.22
Jammu And Kashmir,Baramulla,2013,35.555557,70536.0,0.2
Jammu And Kashmir,Baramulla,2012,26.75,67316.0,0.2
Jammu And Kashmir,Srinagar,2012,37.0,67316.0,0.28
Jammu And Kashmir,Anantnag,2003,36.0,42468.167789392486,0.17
Jammu And Kashmir,Kathua,2015,42.839535,80602.0,0.24
Jammu And Kashmir,Anantnag,2013,36.0,70536.0,0.17
Jammu And Kashmir,Anantnag,2014,53.0,67154.0,0.17
Jammu And Kashmir,Anantnag,2015,10.4,80602.0,0.17
Jammu And Kashmir,Baramulla,2014,46.400002,67154.0,0.2
Jammu And Kashmir,Pulwama,2016,17.5,82636.0,0.2
Jammu And Kashmir,Anantnag,2012,14.0,67316.0,0.17
Jammu And Kashmir,Kathua,2000,46.872093,37710.04218241404,0.24
Jharkhand,Pashchimi Singhbhum,2013,119.375,150609.0,0.19
Jharkhand,Chatra,2010,82.800003,130487.88405254688,0.21
Jharkhand,Hazaribagh,2013,124.375,150609.0,0.24
Jharkhand,Ramgarh,2004,107.0,90933.9477275846,0.18
Jharkhand,Garhwa,2018,25.0,208701.0,0.22
Jharkhand,Hazaribagh,2012,119.8,149526.0,0.24
Jharkhand,Hazaribagh,2011,206.0,137383.0,0.24
Jharkhand,Ramgarh,2001,50.0,70260.19384688395,0.18
Jharkhand,Hazaribagh,2010,111.875,130487.88405254688,0.24
Jharkhand,Hazaribagh,2009,115.3625,113915.95362850404,0.24
Jharkhand,Jamtara,2017,60.0,191573.0,0.21
Jharkhand,Jamtara,2012,99.0,149526.0,0.21
Jharkhand,Jamtara,2010,161.5,130487.88405254688,0.21
Jharkhand,Jamtara,2009,183.33333,113915.95362850404,0.21
Jharkhand,Jamtara,2008,190.0,103644.40755018276,0.21
Jharkhand,Jamtara,2007,107.0,107985.77685043102,0.21
Jharkhand,Jamtara,2005,120.75,86858.23663560263,0.21
Jharkhand,Jamtara,2004,126.0,90933.9477275846,0.21
Jharkhand,Jamtara,2002,21.0,72227.4792745967,0.21
Jharkhand,Jamtara,2001,64.0,70260.19384688395,0.21
Jharkhand,Jamtara,2000,53.0,65731.49293120936,0.21
Jharkhand,Giridih,2000,73.666664,65731.49293120936,0.21
Jharkhand,Giridih,2004,62.0,90933.9477275846,0.21
Jharkhand,Giridih,2005,81.0,86858.23663560263,0.21
Jharkhand,Chatra,2009,62.25,113915.95362850404,0.21
Jharkhand,Ranchi,2005,46.18182,86858.23663560263,0.34
Jharkhand,Chatra,2008,47.200001,103644.40755018276,0.21
Jharkhand,Garhwa,2011,122.0,137383.0,0.22
Jharkhand,Pashchimi Singhbhum,2012,114.55556,149526.0,0.19
Jharkhand,Pashchimi Singhbhum,2011,121.02143,137383.0,0.19
Jharkhand,Pashchimi Singhbhum,2010,135.39999,130487.88405254688,0.19
Jharkhand,Pashchimi Singhbhum,2009,81.599998,113915.95362850404,0.19
Jharkhand,Pashchimi Singhbhum,2008,105.5,103644.40755018276,0.19
Jharkhand,Pashchimi Singhbhum,2007,97.371429,107985.77685043102,0.19
Jharkhand,Pashchimi Singhbhum,2006,104.0,88313.3580473321,0.19
Jharkhand,Chatra,2004,63.666668,90933.9477275846,0.21
Jharkhand,Chatra,2006,149.0,88313.3580473321,0.21
Jharkhand,Ranchi,2004,109.58334,90933.9477275846,0.34
Jharkhand,Purbi Singhbhum,2000,54.0,65731.49293120936,0.26
Jharkhand,Ramgarh,2012,118.5,149526.0,0.18
Jharkhand,Ramgarh,2011,121.33334,137383.0,0.18
Jharkhand,Ramgarh,2010,102.5,130487.88405254688,0.18
Jharkhand,Ramgarh,2009,103.0,113915.95362850404,0.18
Jharkhand,Ranchi,2006,35.257141,88313.3580473321,0.34
Jharkhand,Ramgarh,2008,125.33334,103644.40755018276,0.18
Jharkhand,Ramgarh,2007,249.0,107985.77685043102,0.18
Jharkhand,Ramgarh,2005,39.5,86858.23663560263,0.18
Jharkhand,Garhwa,2006,263.0,88313.3580473321,0.22
Jharkhand,Garhwa,2008,99.0,103644.40755018276,0.22
Jharkhand,Garhwa,2009,28.0,113915.95362850404,0.22
Jharkhand,Garhwa,2010,122.0,130487.88405254688,0.22
Jharkhand,Giridih,2006,77.0,88313.3580473321,0.21
Jharkhand,Pashchimi Singhbhum,2002,103.0,72227.4792745967,0.19
Jharkhand,Pashchimi Singhbhum,2004,117.8,90933.9477275846,0.19
Jharkhand,Giridih,2010,52.634998,130487.88405254688,0.21
Jharkhand,Khunti,2004,140.0,90933.9477275846,0.23
Jharkhand,Gumla,2012,68.833336,149526.0,0.21
Jharkhand,Gumla,2011,79.866669,137383.0,0.21
Jharkhand,Gumla,2010,79.428574,130487.88405254688,0.21
Jharkhand,Khunti,2005,29.366667,86858.23663560263,0.23
Jharkhand,Khunti,2006,97.5,88313.3580473321,0.23
Jharkhand,Khunti,2007,61.25,107985.77685043102,0.23
Jharkhand,Gumla,2006,137.66667,88313.3580473321,0.21
Jharkhand,Gumla,2007,82.074997,107985.77685043102,0.21
Jharkhand,Khunti,2008,60.0,103644.40755018276,0.23
Jharkhand,Khunti,2009,128.0,113915.95362850404,0.23
Jharkhand,Khunti,2010,83.866669,130487.88405254688,0.23
Jharkhand,Khunti,2011,73.557503,137383.0,0.23
Jharkhand,Khunti,2012,70.333336,149526.0,0.23
Jharkhand,Khunti,2013,58.799999,150609.0,0.23
Jharkhand,Pashchimi Singhbhum,2005,48.0,86858.23663560263,0.19
Jharkhand,Gumla,2009,55.555557,113915.95362850404,0.21
Jharkhand,Gumla,2008,87.0,103644.40755018276,0.21
Jharkhand,Gumla,2004,142.33333,90933.9477275846,0.21
Jharkhand,Giridih,2009,61.599998,113915.95362850404,0.21
Jharkhand,Gumla,2013,69.454544,150609.0,0.21
Jharkhand,Giridih,2011,70.360001,137383.0,0.21
Jharkhand,Giridih,2012,78.333336,149526.0,0.21
Jharkhand,Hazaribagh,2008,113.66666,103644.40755018276,0.24
Jharkhand,Hazaribagh,2007,21.0,107985.77685043102,0.24
Jharkhand,Hazaribagh,2005,106.33334,86858.23663560263,0.24
Jharkhand,Hazaribagh,2004,71.0,90933.9477275846,0.24
Jharkhand,Hazaribagh,2001,277.0,70260.19384688395,0.24
Jharkhand,Koderma,2013,79.0,150609.0,0.27
Jharkhand,Giridih,2013,83.699997,150609.0,0.21
Jharkhand,Godda,2000,170.0,65731.49293120936,0.18
Jharkhand,Godda,2002,81.5,72227.4792745967,0.18
Jharkhand,Godda,2004,113.75,90933.9477275846,0.18
Jharkhand,Godda,2012,131.8,149526.0,0.18
Jharkhand,Godda,2013,21.0,150609.0,0.18
Jharkhand,Koderma,2012,46.0,149526.0,0.27
Jharkhand,Koderma,2011,200.29001,137383.0,0.27
Jharkhand,Koderma,2010,216.0,130487.88405254688,0.27
Jharkhand,Koderma,2009,115.5,113915.95362850404,0.27
Jharkhand,Koderma,2004,50.0,90933.9477275846,0.27
Jharkhand,Chatra,2011,63.43,137383.0,0.21
Jharkhand,Chatra,2012,102.16666,149526.0,0.21
Jharkhand,Chatra,2013,96.383331,150609.0,0.21
Jharkhand,Godda,2005,139.0,86858.23663560263,0.18
Jharkhand,Giridih,2008,79.75,103644.40755018276,0.21
Jharkhand,Ranchi,2009,57.363636,113915.95362850404,0.34
Jharkhand,Sahebganj,2000,178.0,65731.49293120936,0.23
Jharkhand,Dumka,2011,53.220001,137383.0,0.23
Jharkhand,Pakur,2013,56.5,150609.0,0.23
Jharkhand,Pakur,2012,111.5,149526.0,0.23
Jharkhand,Pakur,2011,72.316002,137383.0,0.23
Jharkhand,Purbi Singhbhum,2016,71.25,176363.0,0.26
Jharkhand,Dumka,2012,89.099998,149526.0,0.23
Jharkhand,Dumka,2013,89.099998,150609.0,0.23
Jharkhand,Deoghar,2000,158.66667,65731.49293120936,0.27
Jharkhand,Deoghar,2004,84.25,90933.9477275846,0.27
Jharkhand,Deoghar,2005,146.39999,86858.23663560263,0.27
Jharkhand,Deoghar,2006,130.8,88313.3580473321,0.27
Jharkhand,Purbi Singhbhum,2017,66.0,191573.0,0.26
Jharkhand,Purbi Singhbhum,2018,43.0,208701.0,0.26
Jharkhand,Dumka,2010,55.827274,130487.88405254688,0.23
Jharkhand,Palamu,2009,81.5,113915.95362850404,0.36
Jharkhand,Palamu,2008,90.5,103644.40755018276,0.36
Jharkhand,Palamu,2006,108.33334,88313.3580473321,0.36
Jharkhand,Palamu,2004,161.0,90933.9477275846,0.36
Jharkhand,Palamu,2001,120.8,70260.19384688395,0.36
Jharkhand,Palamu,2000,121.0,65731.49293120936,0.36
Jharkhand,Dumka,2006,66.0,88313.3580473321,0.23
Jharkhand,Dumka,2008,83.375,103644.40755018276,0.23
Jharkhand,Dumka,2009,71.46154,113915.95362850404,0.23
Jharkhand,Deoghar,2008,121.33334,103644.40755018276,0.27
Jharkhand,Deoghar,2009,138.125,113915.95362850404,0.27
Jharkhand,Deoghar,2010,102.8,130487.88405254688,0.27
Jharkhand,Deoghar,2011,132.75,137383.0,0.27
Jharkhand,Dhanbad,2004,119.2,90933.9477275846,0.34
Jharkhand,Dhanbad,2005,149.0,86858.23663560263,0.34
Jharkhand,Dhanbad,2006,113.8,88313.3580473321,0.34
Jharkhand,Dhanbad,2007,177.75,107985.77685043102,0.34
Jharkhand,Dhanbad,2008,168.5,103644.40755018276,0.34
Jharkhand,Dhanbad,2009,165.33333,113915.95362850404,0.34
Jharkhand,Dhanbad,2010,137.474,130487.88405254688,0.34
Jharkhand,Dhanbad,2011,124.788,137383.0,0.34
Jharkhand,Dhanbad,2012,172.0,149526.0,0.34
Jharkhand,Dhanbad,2013,131.2,150609.0,0.34
Jharkhand,Dhanbad,2018,95.985001,208701.0,0.34
Jharkhand,Pakur,2009,80.285713,113915.95362850404,0.23
Jharkhand,Pakur,2008,103.0,103644.40755018276,0.23
Jharkhand,Pakur,2005,99.599998,86858.23663560263,0.23
Jharkhand,Pakur,2004,21.333334,90933.9477275846,0.23
Jharkhand,Ranchi,2007,51.76923,107985.77685043102,0.34
Jharkhand,Palamu,2010,106.52,130487.88405254688,0.36
Jharkhand,Dhanbad,2001,67.0,70260.19384688395,0.34
Jharkhand,Purbi Singhbhum,2013,65.10125,150609.0,0.26
Jharkhand,Deoghar,2012,160.39999,149526.0,0.27
Jharkhand,Deoghar,2013,146.0,150609.0,0.27
Jharkhand,Purbi Singhbhum,2015,32.0,158231.0,0.26
Jharkhand,Purbi Singhbhum,2014,145.345,170568.0,0.26
Jharkhand,Bokaro,2013,152.42857,150609.0,0.29
