state,district,year,chloride,sdp
Telangana,Kumuram Bheem Asifabad,2013,59.666668,172681.02253497735
Telangana,Kumuram Bheem Asifabad,2012,63.75,165080.13929427107
Telangana,Kumuram Bheem Asifabad,2011,102.66666,160602.0
Telangana,Kumuram Bheem Asifabad,2010,151.5,152123.0
Telangana,Kumuram Bheem Asifabad,2009,90.0,129267.0
Telangana,Kumuram Bheem Asifabad,2008,50.75,128918.0
Telangana,Kumuram Bheem Asifabad,2007,275.5,113456.0
Telangana,Kumuram Bheem Asifabad,2006,102.75,102977.0
Telangana,Kumuram Bheem Asifabad,2005,60.0,92751.0
Telangana,Mahabubabad,2004,329.66666,79916.0
Telangana,Nalgonda,2004,612.0,79916.0
Telangana,Mahabubabad,2005,406.33334,92751.0
Telangana,Mahabubabad,2007,148.33333,113456.0
Telangana,Yadadri Bhuvanagiri,2012,2623.0,165080.13929427107
Telangana,Yadadri Bhuvanagiri,2011,695.0,160602.0
Telangana,Yadadri Bhuvanagiri,2009,808.0,129267.0
Telangana,Yadadri Bhuvanagiri,2008,978.0,128918.0
Telangana,Yadadri Bhuvanagiri,2007,851.0,113456.0
Telangana,Yadadri Bhuvanagiri,2006,936.0,102977.0
Telangana,Yadadri Bhuvanagiri,2004,741.0,79916.0
Telangana,Mahabubnagar,2015,397.0,205923.27891763212
Telangana,Mahabubnagar,2014,553.0,184192.0040167436
Telangana,Mahabubnagar,2013,338.0,172681.02253497735
Telangana,Mahabubnagar,2012,321.33334,165080.13929427107
Telangana,Mahabubnagar,2011,319.0,160602.0
Telangana,Mahabubnagar,2010,518.0,152123.0
Telangana,Mahabubnagar,2008,388.66666,128918.0
Telangana,Mahabubnagar,2007,371.0,113456.0
Telangana,Mahabubnagar,2006,207.66667,102977.0
Telangana,Mahabubnagar,2005,92.0,92751.0
Telangana,Mahabubnagar,2004,179.0,79916.0
Telangana,Mahabubabad,2018,285.66666,268925.94700112875
Telangana,Mahabubabad,2017,238.0,246058.0960450761
Telangana,Mahabubabad,2016,223.83333,225107.75410516732
Telangana,Mahabubabad,2015,244.5,205923.27891763212
Telangana,Mahabubabad,2014,243.2,184192.0040167436
Telangana,Mahabubabad,2013,334.60001,172681.02253497735
Telangana,Mahabubabad,2012,193.66667,165080.13929427107
Telangana,Mahabubabad,2011,164.0,160602.0
Telangana,Mahabubabad,2010,217.33333,152123.0
Telangana,Mahabubabad,2009,159.66667,129267.0
Telangana,Mahabubabad,2008,119.33334,128918.0
Telangana,Mahabubabad,2006,216.66667,102977.0
Telangana,Jogulamba Gadwal,2007,331.0,113456.0
Telangana,Kamareddy,2006,164.75,102977.0
Telangana,Jogulamba Gadwal,2005,160.33333,92751.0
Telangana,Hyderabad,2012,137.16667,165080.13929427107
Telangana,Hyderabad,2011,137.77777,160602.0
Telangana,Hyderabad,2010,92.333336,152123.0
Telangana,Hyderabad,2009,25.0,129267.0
Telangana,Hyderabad,2008,152.0,128918.0
Telangana,Jogulamba Gadwal,2006,193.66667,102977.0
Telangana,Hyderabad,2006,147.66667,102977.0
Telangana,Hyderabad,2005,189.33333,92751.0
Telangana,Hyderabad,2004,91.699997,79916.0
Telangana,Hyderabad,2013,109.0,172681.02253497735
Telangana,Rajanna Sircilla,2004,248.0,79916.0
Telangana,Rajanna Sircilla,2007,212.66667,113456.0
Telangana,Rajanna Sircilla,2008,893.0,128918.0
Telangana,Rajanna Sircilla,2009,248.0,129267.0
Telangana,Rajanna Sircilla,2010,203.33333,152123.0
Telangana,Rajanna Sircilla,2011,354.5,160602.0
Telangana,Rajanna Sircilla,2012,159.5,165080.13929427107
Telangana,Rajanna Sircilla,2013,215.0,172681.02253497735
Telangana,Rajanna Sircilla,2014,182.0,184192.0040167436
Telangana,Rajanna Sircilla,2015,188.0,205923.27891763212
Telangana,Rajanna Sircilla,2006,268.0,102977.0
Telangana,Rajanna Sircilla,2016,265.0,225107.75410516732
Telangana,Hyderabad,2014,100.125,184192.0040167436
Telangana,Hyderabad,2016,81.0,225107.75410516732
Telangana,Vikarabad,2006,145.33333,102977.0
Telangana,Vikarabad,2005,114.33334,92751.0
Telangana,Vikarabad,2004,211.66667,79916.0
Telangana,Jagitial,2018,139.28572,268925.94700112875
Telangana,Jagitial,2017,147.0,246058.0960450761
Telangana,Jagitial,2016,141.25,225107.75410516732
Telangana,Jagitial,2015,165.2,205923.27891763212
Telangana,Jagitial,2014,170.28572,184192.0040167436
Telangana,Jagitial,2013,138.16667,172681.02253497735
Telangana,Hyderabad,2015,134.33333,205923.27891763212
Telangana,Jagitial,2012,228.2,165080.13929427107
Telangana,Jagitial,2010,112.8,152123.0
Telangana,Jagitial,2009,109.75,129267.0
Telangana,Jagitial,2008,126.2,128918.0
Telangana,Jagitial,2007,168.0,113456.0
Telangana,Jagitial,2006,136.8,102977.0
Telangana,Jagitial,2005,137.0,92751.0
Telangana,Jagitial,2004,137.0,79916.0
Telangana,Hyderabad,2018,130.2,268925.94700112875
Telangana,Hyderabad,2017,147.23529,246058.0960450761
Telangana,Jagitial,2011,156.0,160602.0
Telangana,Vikarabad,2007,151.625,113456.0
Telangana,Rajanna Sircilla,2017,207.5,246058.0960450761
Telangana,Hanumakonda,2007,149.0,113456.0
Telangana,Sangareddy,2012,224.66667,165080.13929427107
Telangana,Sangareddy,2013,205.0,172681.02253497735
Telangana,Sangareddy,2014,159.0,184192.0040167436
Telangana,Sangareddy,2015,137.53847,205923.27891763212
Telangana,Sangareddy,2016,140.625,225107.75410516732
Telangana,Sangareddy,2017,72.428574,246058.0960450761
Telangana,Sangareddy,2018,153.76923,268925.94700112875
Telangana,Siddipet,2004,181.0,79916.0
Telangana,Siddipet,2005,160.0,92751.0
Telangana,Sangareddy,2011,138.5,160602.0
Telangana,Siddipet,2006,489.0,102977.0
Telangana,Siddipet,2008,135.0,128918.0
Telangana,Siddipet,2009,187.5,129267.0
Telangana,Siddipet,2010,87.0,152123.0
Telangana,Siddipet,2011,142.0,160602.0
Telangana,Siddipet,2012,189.5,165080.13929427107
Telangana,Siddipet,2013,200.5,172681.02253497735
Telangana,Siddipet,2014,266.0,184192.0040167436
Telangana,Siddipet,2015,60.666668,205923.27891763212
Telangana,Siddipet,2016,34.333332,225107.75410516732
Telangana,Siddipet,2007,181.0,113456.0
Telangana,Rajanna Sircilla,2018,253.5,268925.94700112875
Telangana,Sangareddy,2010,145.0,152123.0
Telangana,Sangareddy,2008,236.5,128918.0
Telangana,Ranga Reddy,2004,216.33333,79916.0
Telangana,Ranga Reddy,2005,189.0,92751.0
Telangana,Ranga Reddy,2006,228.0,102977.0
Telangana,Ranga Reddy,2007,132.50999,113456.0
Telangana,Ranga Reddy,2008,148.2,128918.0
Telangana,Ranga Reddy,2009,182.5,129267.0
Telangana,Ranga Reddy,2010,98.85714,152123.0
Telangana,Ranga Reddy,2011,138.5625,160602.0
Telangana,Ranga Reddy,2012,148.5,165080.13929427107
Telangana,Sangareddy,2009,142.0,129267.0
Telangana,Ranga Reddy,2013,172.89473,172681.02253497735
Telangana,Ranga Reddy,2015,195.78572,205923.27891763212
Telangana,Ranga Reddy,2016,189.75,225107.75410516732
Telangana,Ranga Reddy,2017,164.29167,246058.0960450761
Telangana,Ranga Reddy,2018,183.42105,268925.94700112875
Telangana,Mancherial,2018,129.0,268925.94700112875
Telangana,Sangareddy,2004,147.0,79916.0
Telangana,Sangareddy,2005,53.0,92751.0
Telangana,Sangareddy,2006,139.8,102977.0
Telangana,Sangareddy,2007,136.25,113456.0
Telangana,Ranga Reddy,2014,150.25,184192.0040167436
Telangana,Vikarabad,2008,245.0,128918.0
Telangana,Hyderabad,2007,179.60001,113456.0
Telangana,Vikarabad,2010,97.0,152123.0
Telangana,Jayashankar Bhupalapally,2004,64.0,79916.0
Telangana,Jayashankar Bhupalapally,2013,70.75,172681.02253497735
Telangana,Jayashankar Bhupalapally,2014,101.33334,184192.0040167436
Telangana,Jayashankar Bhupalapally,2015,115.5,205923.27891763212
Telangana,Jangoan,2018,141.85715,268925.94700112875
Telangana,Jangoan,2017,141.0,246058.0960450761
Telangana,Jangoan,2016,193.85715,225107.75410516732
Telangana,Jangoan,2015,57.0,205923.27891763212
Telangana,Jangoan,2014,250.0125,184192.0040167436
Telangana,Jangoan,2013,167.75,172681.02253497735
Telangana,Jangoan,2012,262.5,165080.13929427107
Telangana,Jangoan,2011,363.0,160602.0
Telangana,Jangoan,2010,283.75,152123.0
Telangana,Jangoan,2009,400.75,129267.0
Telangana,Jangoan,2008,404.25,128918.0
Telangana,Jangoan,2007,235.66667,113456.0
Telangana,Jangoan,2006,419.79999,102977.0
Telangana,Jayashankar Bhupalapally,2005,88.5,92751.0
Telangana,Jayashankar Bhupalapally,2006,106.0,102977.0
Telangana,Jayashankar Bhupalapally,2007,99.333336,113456.0
Telangana,Jayashankar Bhupalapally,2012,81.5,165080.13929427107
Telangana,Wanaparthy,2013,78.0,172681.02253497735
Telangana,Wanaparthy,2012,64.0,165080.13929427107
Telangana,Wanaparthy,2011,60.0,160602.0
Telangana,Wanaparthy,2009,136.75,129267.0
Telangana,Wanaparthy,2008,117.0,128918.0
Telangana,Wanaparthy,2007,440.39999,113456.0
Telangana,Wanaparthy,2016,132.33333,225107.75410516732
Telangana,Wanaparthy,2017,177.25,246058.0960450761
Telangana,Wanaparthy,2014,135.0,184192.0040167436
Telangana,Wanaparthy,2018,315.33334,268925.94700112875
Telangana,Warangal Rural,2005,99.5,92751.0
Telangana,Warangal Rural,2006,115.6,102977.0
Telangana,Vikarabad,2009,177.0,129267.0
Telangana,Wanaparthy,2006,826.0,102977.0
Telangana,Jayashankar Bhupalapally,2008,97.5,128918.0
Telangana,Jayashankar Bhupalapally,2009,99.0,129267.0
Telangana,Jayashankar Bhupalapally,2010,106.0,152123.0
Telangana,Jayashankar Bhupalapally,2011,90.5,160602.0
Telangana,Warangal Rural,2004,531.5,79916.0
Telangana,Jangoan,2004,311.25,79916.0
Telangana,Jangoan,2005,226.25,92751.0
Telangana,Peddapalli,2005,167.0,92751.0
Telangana,Jayashankar Bhupalapally,2016,103.0,225107.75410516732
Telangana,Warangal Rural,2012,659.59998,165080.13929427107
Telangana,Warangal Rural,2013,118.16666,172681.02253497735
Telangana,Warangal Rural,2014,112.0,184192.0040167436
Telangana,Warangal Rural,2015,839.5,205923.27891763212
Telangana,Jayashankar Bhupalapally,2017,136.8,246058.0960450761
Telangana,Jayashankar Bhupalapally,2018,92.5,268925.94700112875
Telangana,Wanaparthy,2005,18.0,92751.0
Telangana,Wanaparthy,2004,764.0,79916.0
Telangana,Warangal Rural,2016,109.28571,225107.75410516732
Telangana,Warangal Rural,2017,544.40002,246058.0960450761
Telangana,Warangal Rural,2018,82.5,268925.94700112875
Telangana,Jogulamba Gadwal,2004,176.0,79916.0
Telangana,Vikarabad,2014,144.46153,184192.0040167436
Telangana,Vikarabad,2013,139.36363,172681.02253497735
Telangana,Vikarabad,2012,132.83333,165080.13929427107
Telangana,Vikarabad,2011,70.916664,160602.0
Telangana,Warangal Rural,2011,280.79999,160602.0
Telangana,Peddapalli,2004,153.5,79916.0
Telangana,Warangal Rural,2010,151.25,152123.0
Telangana,Vikarabad,2015,124.08334,205923.27891763212
Telangana,Peddapalli,2006,230.5,102977.0
Telangana,Peddapalli,2007,433.20001,113456.0
Telangana,Peddapalli,2008,174.66667,128918.0
Telangana,Peddapalli,2009,484.33334,129267.0
Telangana,Peddapalli,2010,185.25,152123.0
Telangana,Peddapalli,2011,145.0,160602.0
Telangana,Peddapalli,2012,489.25,165080.13929427107
Telangana,Peddapalli,2013,134.66667,172681.02253497735
Telangana,Warangal Rural,2007,391.79999,113456.0
Telangana,Warangal Rural,2009,170.25,129267.0
Telangana,Warangal Rural,2008,179.39999,128918.0
Telangana,Peddapalli,2015,475.0,205923.27891763212
Telangana,Peddapalli,2016,309.14285,225107.75410516732
Telangana,Peddapalli,2017,438.20001,246058.0960450761
Telangana,Peddapalli,2018,312.0,268925.94700112875
Telangana,Vikarabad,2018,118.90909,268925.94700112875
Telangana,Vikarabad,2017,95.066666,246058.0960450761
Telangana,Vikarabad,2016,109.0,225107.75410516732
Telangana,Peddapalli,2014,280.75,184192.0040167436
Telangana,Wanaparthy,2015,189.5,205923.27891763212
Tripura,North Tripura,2017,36.427933,19849.445941146863
Tripura,North Tripura,2018,67.186188,22000.89580116339
Tripura,North Tripura,2015,73.98333,15974.414298340358
Tripura,South Tripura,2015,116.0,15974.414298340358
Tripura,South Tripura,2014,20.138571,16419.773837843466
Tripura,Dhalai,2018,40.324375,22000.89580116339
Tripura,Dhalai,2017,29.738611,19849.445941146863
Tripura,North Tripura,2016,32.915764,18301.45152967156
Tripura,South Tripura,2016,30.576447,18301.45152967156
Tripura,South Tripura,2018,41.282097,22000.89580116339
Tripura,North Tripura,2014,15.45,16419.773837843466
Tripura,Dhalai,2015,25.0,15974.414298340358
Tripura,Dhalai,2014,24.65,16419.773837843466
Tripura,West Tripura,2014,35.540001,16419.773837843466
Tripura,West Tripura,2016,41.5625,18301.45152967156
Tripura,West Tripura,2017,36.094547,19849.445941146863
Tripura,West Tripura,2018,79.241173,22000.89580116339
Tripura,Dhalai,2016,17.5,18301.45152967156
Tripura,South Tripura,2017,39.388889,19849.445941146863
Uttar Pradesh,Barabanki,2000,35.777779,160015.0
Uttar Pradesh,Agra,2018,220.233,432613.6967253731
Uttar Pradesh,Banda,2005,120.44444,196772.01944344648
Uttar Pradesh,Unnao,2000,54.933334,160015.0
Uttar Pradesh,Unnao,2001,63.674999,162926.0
Uttar Pradesh,Unnao,2002,86.5625,168198.0
Uttar Pradesh,Unnao,2004,25.762501,185920.0
Uttar Pradesh,Unnao,2016,23.392307,404934.06620502233
Uttar Pradesh,Unnao,2018,34.977142,432613.6967253731
Uttar Pradesh,Banda,2004,68.333336,185920.0
Uttar Pradesh,Banda,2018,106.35,432613.6967253731
Uttar Pradesh,Banda,2016,38.912498,404934.06620502233
Uttar Pradesh,Banda,2002,132.2,168198.0
Uttar Pradesh,Bareilly,2018,16.75,432613.6967253731
Uttar Pradesh,Barabanki,2001,56.0,162926.0
Uttar Pradesh,Bareilly,2016,26.1,404934.06620502233
Uttar Pradesh,Barabanki,2002,74.470589,168198.0
Uttar Pradesh,Barabanki,2005,33.541668,196772.01944344648
Uttar Pradesh,Barabanki,2016,18.641666,404934.06620502233
Uttar Pradesh,Barabanki,2018,17.218573,432613.6967253731
Uttar Pradesh,Bareilly,2005,74.809998,196772.01944344648
Uttar Pradesh,Bareilly,2000,72.73333,160015.0
Uttar Pradesh,Agra,2000,799.5,160015.0
Uttar Pradesh,Agra,2002,263.25,168198.0
Uttar Pradesh,Agra,2004,598.40002,185920.0
Uttar Pradesh,Agra,2005,297.0,196772.01944344648
Uttar Pradesh,Agra,2016,202.93871,404934.06620502233
Uttar Pradesh,Banda,2000,85.875,160015.0
Uttar Pradesh,Baghpat,2005,51.666668,196772.01944344648
Uttar Pradesh,Balrampur,2016,14.888889,404934.06620502233
Uttar Pradesh,Aligarh,2016,135.88667,404934.06620502233
Uttar Pradesh,Aligarh,2018,219.78999,432613.6967253731
Uttar Pradesh,Ayodhya,2016,45.400002,404934.06620502233
Uttar Pradesh,Ayodhya,2004,30.025,185920.0
Uttar Pradesh,Ayodhya,2002,21.0,168198.0
Uttar Pradesh,Ayodhya,2001,33.700001,162926.0
Uttar Pradesh,Ayodhya,2000,16.24,160015.0
Uttar Pradesh,Varanasi,2000,105.0,160015.0
Uttar Pradesh,Varanasi,2002,386.5,168198.0
Uttar Pradesh,Varanasi,2004,108.81818,185920.0
Uttar Pradesh,Varanasi,2016,32.442856,404934.06620502233
Uttar Pradesh,Varanasi,2018,43.333332,432613.6967253731
Uttar Pradesh,Amroha,2004,85.0,185920.0
Uttar Pradesh,Aligarh,2005,253.0,196772.01944344648
Uttar Pradesh,Amroha,2016,108.66666,404934.06620502233
Uttar Pradesh,Ambedkar Nagar,2000,46.0,160015.0
Uttar Pradesh,Ambedkar Nagar,2001,52.666668,162926.0
Uttar Pradesh,Auraiya,2018,85.910004,432613.6967253731
Uttar Pradesh,Auraiya,2016,37.166668,404934.06620502233
Uttar Pradesh,Auraiya,2005,106.0,196772.01944344648
Uttar Pradesh,Ambedkar Nagar,2002,54.0,168198.0
Uttar Pradesh,Ambedkar Nagar,2004,53.75,185920.0
Uttar Pradesh,Ambedkar Nagar,2016,43.599998,404934.06620502233
Uttar Pradesh,Ambedkar Nagar,2018,30.171999,432613.6967253731
Uttar Pradesh,Auraiya,2004,47.0,185920.0
Uttar Pradesh,Auraiya,2002,121.8,168198.0
Uttar Pradesh,Auraiya,2001,113.6,162926.0
Uttar Pradesh,Auraiya,2000,131.16667,160015.0
Uttar Pradesh,Amroha,2018,115.96667,432613.6967253731
Uttar Pradesh,Balrampur,2018,26.594999,432613.6967253731
Uttar Pradesh,Aligarh,2004,663.59998,185920.0
Uttar Pradesh,Aligarh,2000,230.5,160015.0
Uttar Pradesh,Balrampur,2005,64.714287,196772.01944344648
Uttar Pradesh,Basti,2005,79.75,196772.01944344648
Uttar Pradesh,Basti,2004,97.0,185920.0
Uttar Pradesh,Basti,2000,112.7,160015.0
Uttar Pradesh,Balrampur,2000,58.220001,160015.0
Uttar Pradesh,Ballia,2018,130.16667,432613.6967253731
Uttar Pradesh,Ballia,2016,39.549999,404934.06620502233
Uttar Pradesh,Ballia,2005,79.25,196772.01944344648
Uttar Pradesh,Ballia,2004,69.910004,185920.0
Uttar Pradesh,Ballia,2002,56.666668,168198.0
Uttar Pradesh,Amroha,2000,25.0,160015.0
Uttar Pradesh,Amroha,2001,17.5,162926.0
Uttar Pradesh,Ballia,2001,108.66666,162926.0
Uttar Pradesh,Aligarh,2002,133.28572,168198.0
Uttar Pradesh,Bahraich,2018,40.778999,432613.6967253731
Uttar Pradesh,Bahraich,2000,33.909092,160015.0
Uttar Pradesh,Baghpat,2018,89.806671,432613.6967253731
Uttar Pradesh,Baghpat,2016,99.333336,404934.06620502233
Uttar Pradesh,Baghpat,2004,53.0,185920.0
Uttar Pradesh,Baghpat,2001,33.400002,162926.0
Uttar Pradesh,Azamgarh,2018,74.527504,432613.6967253731
Uttar Pradesh,Azamgarh,2016,33.91111,404934.06620502233
Uttar Pradesh,Azamgarh,2005,23.8125,196772.01944344648
Uttar Pradesh,Azamgarh,2004,50.026665,185920.0
Uttar Pradesh,Azamgarh,2002,68.0,168198.0
Uttar Pradesh,Azamgarh,2001,66.5,162926.0
Uttar Pradesh,Azamgarh,2000,28.0,160015.0
Uttar Pradesh,Ayodhya,2018,20.230999,432613.6967253731
Uttar Pradesh,Bahraich,2016,27.583334,404934.06620502233
Uttar Pradesh,Basti,2016,31.833334,404934.06620502233
Uttar Pradesh,Farrukhabad,2016,115.25,404934.06620502233
Uttar Pradesh,Bhadohi,2000,62.666668,160015.0
Uttar Pradesh,Hardoi,2002,49.492859,168198.0
Uttar Pradesh,Hardoi,2001,58.333332,162926.0
Uttar Pradesh,Hardoi,2000,64.066666,160015.0
Uttar Pradesh,Hamirpur,2018,132.50301,432613.6967253731
Uttar Pradesh,Hamirpur,2015,23.666666,360995.5981955396
Uttar Pradesh,Hamirpur,2012,23.0,306987.70802791504
Uttar Pradesh,Hamirpur,2011,19.5,294034.6017166676
Uttar Pradesh,Hamirpur,2010,22.75,278942.3679278359
Uttar Pradesh,Hamirpur,2009,17.0,258315.0811370001
Uttar Pradesh,Hardoi,2016,14.822222,404934.06620502233
Uttar Pradesh,Hamirpur,2008,22.25,243188.2432075627
Uttar Pradesh,Hamirpur,2004,152.8,185920.0
Uttar Pradesh,Hamirpur,2003,18.0,177054.0
Uttar Pradesh,Hamirpur,2002,47.333332,168198.0
Uttar Pradesh,Hamirpur,2000,272.85715,160015.0
Uttar Pradesh,Rampur,2000,22.82,160015.0
Uttar Pradesh,Rampur,2001,73.777779,162926.0
Uttar Pradesh,Rampur,2016,28.0,404934.06620502233
Uttar Pradesh,Rampur,2018,35.5,432613.6967253731
Uttar Pradesh,Gorakhpur,2018,36.631668,432613.6967253731
Uttar Pradesh,Hamirpur,2006,25.0,212401.0197853949
Uttar Pradesh,Gorakhpur,2004,99.25,185920.0
Uttar Pradesh,Hardoi,2018,27.481499,432613.6967253731
Uttar Pradesh,Hathras,2002,207.60001,168198.0
Uttar Pradesh,Lucknow,2002,61.587502,168198.0
Uttar Pradesh,Lucknow,2003,31.0,177054.0
Uttar Pradesh,Lucknow,2004,22.677778,185920.0
Uttar Pradesh,Lucknow,2016,25.871429,404934.06620502233
Uttar Pradesh,Lucknow,2018,28.950832,432613.6967253731
Uttar Pradesh,Muzaffarnagar,2018,32.837498,432613.6967253731
Uttar Pradesh,Muzaffarnagar,2016,27.0,404934.06620502233
Uttar Pradesh,Muzaffarnagar,2001,52.599998,162926.0
Uttar Pradesh,Moradabad,2018,58.575001,432613.6967253731
Uttar Pradesh,Hathras,2000,375.33334,160015.0
Uttar Pradesh,Moradabad,2016,46.82,404934.06620502233
Uttar Pradesh,Moradabad,2001,46.0,162926.0
Uttar Pradesh,Moradabad,2000,28.275,160015.0
Uttar Pradesh,Mirzapur,2018,106.99454,432613.6967253731
Uttar Pradesh,Mirzapur,2016,22.512501,404934.06620502233
Uttar Pradesh,Mirzapur,2004,82.5,185920.0
Uttar Pradesh,Mirzapur,2002,7.0999999,168198.0
Uttar Pradesh,Mirzapur,2000,56.900002,160015.0
Uttar Pradesh,Hathras,2018,230.425,432613.6967253731
Uttar Pradesh,Hathras,2016,228.77,404934.06620502233
Uttar Pradesh,Moradabad,2004,14.0,185920.0
Uttar Pradesh,Lucknow,2001,13.166667,162926.0
Uttar Pradesh,Gorakhpur,2002,68.599998,168198.0
Uttar Pradesh,Gorakhpur,2000,68.222221,160015.0
Uttar Pradesh,Firozabad,2001,57.0,162926.0
Uttar Pradesh,Firozabad,2000,61.799999,160015.0
Uttar Pradesh,Fatehpur,2018,60.264999,432613.6967253731
Uttar Pradesh,Fatehpur,2016,58.438999,404934.06620502233
Uttar Pradesh,Fatehpur,2004,52.91,185920.0
Uttar Pradesh,Fatehpur,2002,77.333336,168198.0
Uttar Pradesh,Farrukhabad,2018,88.649994,432613.6967253731
Uttar Pradesh,Farrukhabad,2002,21.5,168198.0
Uttar Pradesh,Farrukhabad,2001,32.0,162926.0
Uttar Pradesh,Firozabad,2002,256.0,168198.0
Uttar Pradesh,Farrukhabad,2000,90.0,160015.0
Uttar Pradesh,Saharanpur,2001,47.666668,162926.0
Uttar Pradesh,Saharanpur,2016,31.830233,404934.06620502233
Uttar Pradesh,Saharanpur,2018,54.137501,432613.6967253731
Uttar Pradesh,Etawah,2018,30.766666,432613.6967253731
Uttar Pradesh,Etawah,2016,65.5,404934.06620502233
Uttar Pradesh,Etawah,2004,87.0,185920.0
Uttar Pradesh,Etawah,2002,168.66667,168198.0
Uttar Pradesh,Etawah,2001,34.200001,162926.0
Uttar Pradesh,Etawah,2000,103.0,160015.0
Uttar Pradesh,Saharanpur,2000,51.666668,160015.0
Uttar Pradesh,Gorakhpur,2001,69.85714,162926.0
Uttar Pradesh,Firozabad,2016,60.275002,404934.06620502233
Uttar Pradesh,Meerut,2004,31.866667,185920.0
Uttar Pradesh,Gonda,2018,33.687,432613.6967253731
Uttar Pradesh,Gonda,2016,23.294117,404934.06620502233
Uttar Pradesh,Gonda,2000,65.009094,160015.0
Uttar Pradesh,Ghazipur,2018,151.12857,432613.6967253731
Uttar Pradesh,Ghazipur,2016,89.010002,404934.06620502233
Uttar Pradesh,Ghazipur,2005,36.0,196772.01944344648
Uttar Pradesh,Ghazipur,2004,73.833336,185920.0
Uttar Pradesh,Kheri,2001,38.0,162926.0
Uttar Pradesh,Ghazipur,2001,108.0,162926.0
Uttar Pradesh,Meerut,2001,67.333336,162926.0
Uttar Pradesh,Ghaziabad,2018,26.587502,432613.6967253731
Uttar Pradesh,Ghaziabad,2004,28.4,185920.0
Uttar Pradesh,Ghaziabad,2001,33.200001,162926.0
Uttar Pradesh,Gautam Buddha Nagar,2018,106.35001,432613.6967253731
Uttar Pradesh,Gautam Buddha Nagar,2016,207.5,404934.06620502233
Uttar Pradesh,Gautam Buddha Nagar,2004,143.33333,185920.0
Uttar Pradesh,Gautam Buddha Nagar,2001,104.0,162926.0
Uttar Pradesh,Firozabad,2018,26.594999,432613.6967253731
Uttar Pradesh,Meerut,2018,44.565716,432613.6967253731
Uttar Pradesh,Meerut,2016,41.0,404934.06620502233
Uttar Pradesh,Ghaziabad,2016,59.599998,404934.06620502233
Uttar Pradesh,Lucknow,2000,19.0,160015.0
Uttar Pradesh,Rae Bareli,2018,40.472084,432613.6967253731
Uttar Pradesh,Rae Bareli,2016,26.53125,404934.06620502233
Uttar Pradesh,Kannauj,2002,42.666668,168198.0
Uttar Pradesh,Kannauj,2001,46.599998,162926.0
Uttar Pradesh,Kannauj,2000,60.5,160015.0
Uttar Pradesh,Kheri,2016,15.8,404934.06620502233
Uttar Pradesh,Kheri,2018,23.049,432613.6967253731
Uttar Pradesh,Jhansi,2018,167.99286,432613.6967253731
Uttar Pradesh,Jhansi,2017,87.0,420432.6721203626
Uttar Pradesh,Jhansi,2016,119.0,404934.06620502233
Uttar Pradesh,Jhansi,2015,102.0,360995.5981955396
Uttar Pradesh,Kannauj,2016,36.25,404934.06620502233
Uttar Pradesh,Jhansi,2014,64.0,332572.1439770904
Uttar Pradesh,Jhansi,2012,32.0,306987.70802791504
Uttar Pradesh,Jhansi,2010,39.0,278942.3679278359
Uttar Pradesh,Jhansi,2009,53.0,258315.0811370001
Uttar Pradesh,Jhansi,2008,85.0,243188.2432075627
Uttar Pradesh,Jhansi,2007,60.0,226014.12775019585
Uttar Pradesh,Jhansi,2006,53.0,212401.0197853949
Uttar Pradesh,Jhansi,2005,31.666666,196772.01944344648
Uttar Pradesh,Jhansi,2004,106.85714,185920.0
Uttar Pradesh,Jhansi,2002,123.0,168198.0
Uttar Pradesh,Jhansi,2013,53.0,322446.20580267155
Uttar Pradesh,Kushi Nagar,2000,54.299999,160015.0
Uttar Pradesh,Kannauj,2018,78.012001,432613.6967253731
Uttar Pradesh,Kanpur Dehat,2001,96.0,162926.0
Uttar Pradesh,Kheri,2000,34.0,160015.0
Uttar Pradesh,Kaushambi,2018,64.0,432613.6967253731
Uttar Pradesh,Kaushambi,2016,93.0,404934.06620502233
Uttar Pradesh,Kaushambi,2000,93.800003,160015.0
Uttar Pradesh,Kasganj,2018,67.374001,432613.6967253731
Uttar Pradesh,Kasganj,2016,27.016666,404934.06620502233
Uttar Pradesh,Kasganj,2002,120.66666,168198.0
Uttar Pradesh,Kasganj,2001,55.5,162926.0
Uttar Pradesh,Kasganj,2000,99.0,160015.0
Uttar Pradesh,Kanpur Dehat,2000,208.71428,160015.0
Uttar Pradesh,Kanpur Nagar,2018,14.91,432613.6967253731
Uttar Pradesh,Kanpur Nagar,2004,36.119999,185920.0
Uttar Pradesh,Kanpur Nagar,2002,69.666664,168198.0
Uttar Pradesh,Kanpur Nagar,2001,77.0,162926.0
Uttar Pradesh,Kanpur Nagar,2000,140.66667,160015.0
Uttar Pradesh,Kanpur Dehat,2018,44.121429,432613.6967253731
Uttar Pradesh,Kanpur Dehat,2016,134.60001,404934.06620502233
Uttar Pradesh,Kanpur Dehat,2005,21.0,196772.01944344648
Uttar Pradesh,Kanpur Dehat,2004,25.0,185920.0
Uttar Pradesh,Kanpur Dehat,2002,92.444443,168198.0
Uttar Pradesh,Kanpur Nagar,2016,53.42857,404934.06620502233
Uttar Pradesh,Kushi Nagar,2001,42.799999,162926.0
Uttar Pradesh,Jhansi,2001,55.875,162926.0
Uttar Pradesh,Jhansi,2000,142.0,160015.0
Uttar Pradesh,Pratapgarh,2016,73.086365,404934.06620502233
