state,district,year,chloride
Uttar Pradesh,Hamirpur,2009,17.0
Uttar Pradesh,Hamirpur,2010,22.75
Uttar Pradesh,Hamirpur,2011,19.5
Uttar Pradesh,Hamirpur,2012,23.0
Himachal Pradesh,Hamirpur,2013,24.25
Uttar Pradesh,Hamirpur,2015,23.666666
Himachal Pradesh,Hamirpur,2016,171.17599
Uttar Pradesh,Hamirpur,2018,132.50301
Telangana,Hanumakonda,2007,149.0
Rajasthan,Hanumangarh,2000,476.78571
Rajasthan,Hanumangarh,2001,689.08002
Rajasthan,Hanumangarh,2002,641.58331
Rajasthan,Hanumangarh,2004,554.40002
Rajasthan,Hanumangarh,2005,558.33331
Rajasthan,Hanumangarh,2006,487.77777
Rajasthan,Hanumangarh,2007,722.15387
Rajasthan,Hanumangarh,2008,587.90479
Rajasthan,Hanumangarh,2009,722.58826
Rajasthan,Hanumangarh,2010,538.71997
Rajasthan,Hanumangarh,2011,366.85715
Rajasthan,Hanumangarh,2012,243.72728
Rajasthan,Hanumangarh,2013,730.29999
Rajasthan,Hanumangarh,2014,200.08696
Rajasthan,Hanumangarh,2015,737.5
Rajasthan,Hanumangarh,2016,229.79167
Rajasthan,Hanumangarh,2017,355.0
Rajasthan,Hanumangarh,2018,110.68965
Madhya Pradesh,Harda,2000,50.333332
Madhya Pradesh,Harda,2001,45.599998
Madhya Pradesh,Harda,2002,58.625
Madhya Pradesh,Harda,2004,72.714287
Madhya Pradesh,Harda,2005,72.25
Madhya Pradesh,Harda,2006,57.666668
Madhya Pradesh,Harda,2007,120.66666
Madhya Pradesh,Harda,2008,72.25
Madhya Pradesh,Harda,2009,60.933334
Madhya Pradesh,Harda,2010,66.875
Madhya Pradesh,Harda,2011,82.400002
Madhya Pradesh,Harda,2012,73.283997
Madhya Pradesh,Harda,2013,85.095093
Madhya Pradesh,Harda,2014,64.666664
Madhya Pradesh,Harda,2016,103.83334
Madhya Pradesh,Harda,2017,71.333336
Madhya Pradesh,Harda,2018,79.909088
Uttar Pradesh,Hardoi,2000,64.066666
Uttar Pradesh,Hardoi,2001,58.333332
Uttar Pradesh,Hardoi,2002,49.492859
Uttar Pradesh,Hardoi,2016,14.822222
Uttar Pradesh,Hardoi,2018,27.481499
Uttarakhand,Haridwar,2000,16.0
Uttarakhand,Haridwar,2003,43.5
Uttarakhand,Haridwar,2004,7.0
Uttarakhand,Haridwar,2005,27.048
Uttarakhand,Haridwar,2006,21.333334
Uttarakhand,Haridwar,2007,19.418182
Uttarakhand,Haridwar,2008,13.755555
Uttarakhand,Haridwar,2009,34.781818
Uttarakhand,Haridwar,2010,27.691668
Uttarakhand,Haridwar,2011,28.58
Uttarakhand,Haridwar,2012,23.078571
Uttarakhand,Haridwar,2013,16.0
Uttarakhand,Haridwar,2014,33.466667
Uttarakhand,Haridwar,2015,7.0999999
Uttarakhand,Haridwar,2016,38.909374
Karnataka,Hassan,2001,134.14285
Karnataka,Hassan,2002,168.96666
Karnataka,Hassan,2004,183.68965
Karnataka,Hassan,2006,181.48485
Karnataka,Hassan,2009,134.6129
Karnataka,Hassan,2010,115.4375
Karnataka,Hassan,2011,149.325
Karnataka,Hassan,2012,156.93182
Karnataka,Hassan,2013,100.93221
Karnataka,Hassan,2014,97.830185
Karnataka,Hassan,2016,124.46923
Karnataka,Hassan,2017,132.98901
Karnataka,Hassan,2018,181.76703
Uttar Pradesh,Hathras,2000,375.33334
Uttar Pradesh,Hathras,2002,207.60001
Uttar Pradesh,Hathras,2016,228.77
Uttar Pradesh,Hathras,2018,230.425
Karnataka,Haveri,2002,79.666664
Karnataka,Haveri,2004,446.0
Karnataka,Haveri,2005,303.79999
Karnataka,Haveri,2006,307.42856
Karnataka,Haveri,2007,607.16669
Karnataka,Haveri,2009,255.36363
Karnataka,Haveri,2010,378.66666
Karnataka,Haveri,2012,273.0
Karnataka,Haveri,2013,308.39474
Karnataka,Haveri,2014,245.27272
Karnataka,Haveri,2016,257.87421
Karnataka,Haveri,2017,263.41666
Karnataka,Haveri,2018,202.07692
Jharkhand,Hazaribagh,2001,277.0
Jharkhand,Hazaribagh,2004,71.0
Jharkhand,Hazaribagh,2005,106.33334
Jharkhand,Hazaribagh,2007,21.0
Jharkhand,Hazaribagh,2008,113.66666
Jharkhand,Hazaribagh,2009,115.3625
Jharkhand,Hazaribagh,2010,111.875
Jharkhand,Hazaribagh,2011,206.0
Jharkhand,Hazaribagh,2012,119.8
Jharkhand,Hazaribagh,2013,124.375
Maharashtra,Hingoli,2000,98.111115
Maharashtra,Hingoli,2001,135.53334
Maharashtra,Hingoli,2002,28.5
Maharashtra,Hingoli,2004,44.833332
Maharashtra,Hingoli,2005,110.71525
Maharashtra,Hingoli,2006,100.5544
Maharashtra,Hingoli,2007,125.77778
Maharashtra,Hingoli,2008,110.06
Maharashtra,Hingoli,2009,238.0
Maharashtra,Hingoli,2012,176.92857
Maharashtra,Hingoli,2013,133.42105
Maharashtra,Hingoli,2014,106.88
Maharashtra,Hingoli,2016,119.86667
Maharashtra,Hingoli,2017,95.041458
Maharashtra,Hingoli,2018,95.407143
Haryana,Hisar,2000,240.08824
Haryana,Hisar,2001,101.5
Haryana,Hisar,2004,322.0625
Haryana,Hisar,2005,269.60715
Haryana,Hisar,2006,247.40909
Haryana,Hisar,2007,242.96153
Haryana,Hisar,2008,292.5
Haryana,Hisar,2009,194.15909
Haryana,Hisar,2010,258.15384
Haryana,Hisar,2011,233.496
Haryana,Hisar,2012,397.51724
Haryana,Hisar,2013,216.51852
Haryana,Hisar,2014,347.49524
Haryana,Hisar,2015,286.58334
Haryana,Hisar,2016,428.91666
Haryana,Hisar,2017,341.44446
Haryana,Hisar,2018,453.35898
West Bengal,Hooghly,2000,114.21053
West Bengal,Hooghly,2001,87.550003
West Bengal,Hooghly,2002,78.903229
West Bengal,Hooghly,2004,67.973076
West Bengal,Hooghly,2005,114.33334
West Bengal,Hooghly,2006,96.0
West Bengal,Hooghly,2007,93.166664
West Bengal,Hooghly,2009,56.31818
West Bengal,Hooghly,2010,154.71428
West Bengal,Hooghly,2011,207.33333
West Bengal,Hooghly,2012,100.16666
West Bengal,Hooghly,2013,78.285713
West Bengal,Hooghly,2016,92.188408
West Bengal,Hooghly,2017,85.158997
West Bengal,Hooghly,2018,120.2087
Madhya Pradesh,Hoshangabad,2000,58.090908
Madhya Pradesh,Hoshangabad,2001,31.955555
Madhya Pradesh,Hoshangabad,2002,52.444443
Madhya Pradesh,Hoshangabad,2004,74.0625
Madhya Pradesh,Hoshangabad,2005,63.058823
Madhya Pradesh,Hoshangabad,2006,61.578949
Madhya Pradesh,Hoshangabad,2007,49.6875
Madhya Pradesh,Hoshangabad,2009,38.363998
Madhya Pradesh,Hoshangabad,2010,39.076923
Madhya Pradesh,Hoshangabad,2011,60.272728
Madhya Pradesh,Hoshangabad,2012,62.764198
Madhya Pradesh,Hoshangabad,2013,55.984348
Madhya Pradesh,Hoshangabad,2014,73.85714
Madhya Pradesh,Hoshangabad,2016,78.666664
Madhya Pradesh,Hoshangabad,2017,51.473682
Madhya Pradesh,Hoshangabad,2018,60.388889
Punjab,Hoshiarpur,2000,42.137932
Punjab,Hoshiarpur,2001,40.0
Punjab,Hoshiarpur,2004,33.924999
Punjab,Hoshiarpur,2005,69.46154
Punjab,Hoshiarpur,2006,21.444445
Punjab,Hoshiarpur,2007,31.0
Punjab,Hoshiarpur,2008,24.585714
Punjab,Hoshiarpur,2009,15.225
Punjab,Hoshiarpur,2010,38.700001
Punjab,Hoshiarpur,2011,17.633333
Punjab,Hoshiarpur,2012,28.375
Punjab,Hoshiarpur,2013,22.464285
Punjab,Hoshiarpur,2014,31.581249
Punjab,Hoshiarpur,2016,30.17931
Punjab,Hoshiarpur,2017,27.476191
Punjab,Hoshiarpur,2018,24.952381
West Bengal,Howrah,2000,481.39999
West Bengal,Howrah,2001,732.16669
West Bengal,Howrah,2002,463.54544
West Bengal,Howrah,2004,420.79999
West Bengal,Howrah,2005,548.42859
West Bengal,Howrah,2007,420.71429
West Bengal,Howrah,2008,313.0
West Bengal,Howrah,2009,196.91667
West Bengal,Howrah,2010,288.39999
West Bengal,Howrah,2011,333.0
West Bengal,Howrah,2012,454.0
West Bengal,Howrah,2013,149.42857
West Bengal,Howrah,2016,324.33334
West Bengal,Howrah,2017,306.92856
West Bengal,Howrah,2018,365.32852
Telangana,Hyderabad,2004,91.699997
Telangana,Hyderabad,2005,189.33333
Telangana,Hyderabad,2006,147.66667
Telangana,Hyderabad,2007,179.60001
Telangana,Hyderabad,2008,152.0
Telangana,Hyderabad,2009,25.0
Telangana,Hyderabad,2010,92.333336
Telangana,Hyderabad,2011,137.77777
Telangana,Hyderabad,2012,137.16667
Telangana,Hyderabad,2013,109.0
Telangana,Hyderabad,2014,100.125
Telangana,Hyderabad,2015,134.33333
Telangana,Hyderabad,2016,81.0
Telangana,Hyderabad,2017,147.23529
Telangana,Hyderabad,2018,130.2
Kerala,Idukki,2000,41.950001
Kerala,Idukki,2001,42.544445
Kerala,Idukki,2002,37.889999
Kerala,Idukki,2004,31.870371
Kerala,Idukki,2005,37.546665
Kerala,Idukki,2006,35.213333
Kerala,Idukki,2007,27.799999
Kerala,Idukki,2008,30.456667
Kerala,Idukki,2009,31.068001
Kerala,Idukki,2010,28.084375
Kerala,Idukki,2011,16.030304
Kerala,Idukki,2012,26.488571
Kerala,Idukki,2013,23.835714
Kerala,Idukki,2014,36.584999
Kerala,Idukki,2015,26.847618
Kerala,Idukki,2016,33.677273
Kerala,Idukki,2017,46.666668
Kerala,Idukki,2018,34.926315
Madhya Pradesh,Indore,2000,107.28571
Madhya Pradesh,Indore,2001,178.88889
Madhya Pradesh,Indore,2002,195.90909
Madhya Pradesh,Indore,2004,131.0
Madhya Pradesh,Indore,2005,187.5
Madhya Pradesh,Indore,2006,289.22726
Madhya Pradesh,Indore,2007,1429.0
Madhya Pradesh,Indore,2008,331.20001
Madhya Pradesh,Indore,2009,188.27272
Madhya Pradesh,Indore,2010,264.0
Madhya Pradesh,Indore,2011,293.0
Madhya Pradesh,Indore,2012,245.31873
Madhya Pradesh,Indore,2013,204.48599
Madhya Pradesh,Indore,2014,274.875
Madhya Pradesh,Indore,2015,271.75
Madhya Pradesh,Indore,2016,232.09091
Madhya Pradesh,Indore,2017,192.59091
Madhya Pradesh,Indore,2018,271.63635
Madhya Pradesh,Jabalpur,2000,79.0
Madhya Pradesh,Jabalpur,2001,57.222221
Madhya Pradesh,Jabalpur,2002,69.066666
Madhya Pradesh,Jabalpur,2004,78.307693
Madhya Pradesh,Jabalpur,2005,66.933334
Madhya Pradesh,Jabalpur,2006,32.0
Madhya Pradesh,Jabalpur,2007,35.349998
Madhya Pradesh,Jabalpur,2009,52.705883
Madhya Pradesh,Jabalpur,2010,64.176468
Madhya Pradesh,Jabalpur,2011,57.117645
Madhya Pradesh,Jabalpur,2012,40.5625
Madhya Pradesh,Jabalpur,2013,50.478352
Madhya Pradesh,Jabalpur,2014,76.823532
Madhya Pradesh,Jabalpur,2015,49.35294
Madhya Pradesh,Jabalpur,2016,79.466667
Madhya Pradesh,Jabalpur,2017,65.516129
Madhya Pradesh,Jabalpur,2018,71.230766
Odisha,Jagatsinghapur,2000,56.666668
Odisha,Jagatsinghapur,2002,331.95392
Odisha,Jagatsinghapur,2004,188.66667
Odisha,Jagatsinghapur,2008,158.74445
Odisha,Jagatsinghapur,2009,71.0
Odisha,Jagatsinghapur,2012,286.66251
Odisha,Jagatsinghapur,2013,217.17647
Odisha,Jagatsinghapur,2014,130.06975
Odisha,Jagatsinghapur,2015,118.45454
Odisha,Jagatsinghapur,2016,119.01188
Odisha,Jagatsinghapur,2017,96.222221
Odisha,Jagatsinghapur,2018,103.0
Telangana,Jagitial,2004,137.0
Telangana,Jagitial,2005,137.0
Telangana,Jagitial,2006,136.8
Telangana,Jagitial,2007,168.0
Telangana,Jagitial,2008,126.2
Telangana,Jagitial,2009,109.75
Telangana,Jagitial,2010,112.8
Telangana,Jagitial,2011,156.0
Telangana,Jagitial,2012,228.2
Telangana,Jagitial,2013,138.16667
Telangana,Jagitial,2014,170.28572
Telangana,Jagitial,2015,165.2
Telangana,Jagitial,2016,141.25
Telangana,Jagitial,2017,147.0
Telangana,Jagitial,2018,139.28572
Rajasthan,Jaipur,2000,364.89474
Rajasthan,Jaipur,2001,390.13889
Rajasthan,Jaipur,2002,430.8125
Rajasthan,Jaipur,2004,421.42426
Rajasthan,Jaipur,2005,540.17242
Rajasthan,Jaipur,2006,568.0
Rajasthan,Jaipur,2007,201.16667
Rajasthan,Jaipur,2008,511.71429
Rajasthan,Jaipur,2009,377.30554
Rajasthan,Jaipur,2010,674.10529
Rajasthan,Jaipur,2011,431.20001
Rajasthan,Jaipur,2012,239.61765
Rajasthan,Jaipur,2013,904.90912
Rajasthan,Jaipur,2014,256.54544
Rajasthan,Jaipur,2015,624.82611
Rajasthan,Jaipur,2016,365.5
Rajasthan,Jaipur,2017,636.44446
Rajasthan,Jaipur,2018,484.0
Rajasthan,Jaisalmer,2000,576.05408
Rajasthan,Jaisalmer,2001,536.46667
Rajasthan,Jaisalmer,2002,536.0
Rajasthan,Jaisalmer,2004,689.15002
Rajasthan,Jaisalmer,2005,650.82758
Rajasthan,Jaisalmer,2006,656.0
Rajasthan,Jaisalmer,2007,677.5238
Rajasthan,Jaisalmer,2008,690.33331
Rajasthan,Jaisalmer,2009,566.60529
Rajasthan,Jaisalmer,2010,579.47058
Rajasthan,Jaisalmer,2011,937.0
Rajasthan,Jaisalmer,2012,812.53571
Rajasthan,Jaisalmer,2013,588.31818
Rajasthan,Jaisalmer,2014,724.70001
Rajasthan,Jaisalmer,2015,645.09088
Rajasthan,Jaisalmer,2016,684.91431
Rajasthan,Jaisalmer,2017,785.63635
Rajasthan,Jaisalmer,2018,807.81482
Odisha,Jajapur,2000,101.28571
Odisha,Jajapur,2002,94.912788
Odisha,Jajapur,2004,67.565002
Odisha,Jajapur,2008,71.429413
Odisha,Jajapur,2009,62.56818
Odisha,Jajapur,2012,78.987503
Odisha,Jajapur,2013,37.285713
Odisha,Jajapur,2014,27.82975
Odisha,Jajapur,2015,64.888885
Odisha,Jajapur,2016,65.020836
Odisha,Jajapur,2017,46.0
Odisha,Jajapur,2018,46.95652
Punjab,Jalandhar,2000,44.454544
Punjab,Jalandhar,2004,36.583332
Punjab,Jalandhar,2005,47.666668
Punjab,Jalandhar,2006,23.799999
Punjab,Jalandhar,2007,97.5
Punjab,Jalandhar,2008,21.5
Punjab,Jalandhar,2009,215.0
Punjab,Jalandhar,2010,58.900002
Punjab,Jalandhar,2011,65.285713
Punjab,Jalandhar,2012,50.466667
Punjab,Jalandhar,2013,31.927273
Punjab,Jalandhar,2014,57.990002
Punjab,Jalandhar,2016,49.943748
Punjab,Jalandhar,2017,60.285713
Punjab,Jalandhar,2018,53.866665
Uttar Pradesh,Jalaun,2000,23.25
Uttar Pradesh,Jalaun,2001,126.14286
Uttar Pradesh,Jalaun,2002,34.57143
Uttar Pradesh,Jalaun,2004,57.833332
Uttar Pradesh,Jalaun,2016,38.555557
Uttar Pradesh,Jalaun,2018,46.084999
Maharashtra,Jalgaon,2000,130.16667
Maharashtra,Jalgaon,2001,126.46154
Maharashtra,Jalgaon,2002,121.75
Maharashtra,Jalgaon,2004,178.3871
Maharashtra,Jalgaon,2005,156.83794
Maharashtra,Jalgaon,2006,147.86208
Maharashtra,Jalgaon,2007,204.63661
Maharashtra,Jalgaon,2008,182.74655
Maharashtra,Jalgaon,2009,168.62962
Maharashtra,Jalgaon,2012,202.08
Maharashtra,Jalgaon,2013,173.21739
Maharashtra,Jalgaon,2014,192.58109
Maharashtra,Jalgaon,2015,145.60001
Maharashtra,Jalgaon,2016,147.77777
Maharashtra,Jalgaon,2017,111.43488
Maharashtra,Jalgaon,2018,97.806549
Maharashtra,Jalna,2000,158.25
Maharashtra,Jalna,2001,186.06667
Maharashtra,Jalna,2002,188.04762
Maharashtra,Jalna,2004,195.06667
Maharashtra,Jalna,2005,186.79178
Maharashtra,Jalna,2006,242.85715
Maharashtra,Jalna,2007,238.3325
Maharashtra,Jalna,2008,273.97354
Maharashtra,Jalna,2009,234.91667
Maharashtra,Jalna,2012,356.0
Maharashtra,Jalna,2013,338.0
Maharashtra,Jalna,2014,271.38
Maharashtra,Jalna,2015,352.0
Maharashtra,Jalna,2016,213.58333
Maharashtra,Jalna,2017,230.36606
Maharashtra,Jalna,2018,103.57781
Rajasthan,Jalore,2000,1046.7778
Rajasthan,Jalore,2001,592.88892
Rajasthan,Jalore,2002,684.46155
Rajasthan,Jalore,2003,681.0
Rajasthan,Jalore,2004,770.27271
Rajasthan,Jalore,2005,932.07141
Rajasthan,Jalore,2006,255.0
Rajasthan,Jalore,2007,698.91669
Rajasthan,Jalore,2008,728.66669
Rajasthan,Jalore,2009,651.79999
Rajasthan,Jalore,2010,764.76923
Rajasthan,Jalore,2011,730.66669
Rajasthan,Jalore,2012,894.71429
Rajasthan,Jalore,2013,773.33331
Rajasthan,Jalore,2014,540.25
Rajasthan,Jalore,2015,838.79999
Rajasthan,Jalore,2016,1418.8
Rajasthan,Jalore,2017,1491.3334
Rajasthan,Jalore,2018,803.23077
West Bengal,Jalpaiguri,2000,33.948147
West Bengal,Jalpaiguri,2001,37.52174
West Bengal,Jalpaiguri,2002,36.304348
West Bengal,Jalpaiguri,2004,31.434782
West Bengal,Jalpaiguri,2005,65.230766
West Bengal,Jalpaiguri,2006,41.5
West Bengal,Jalpaiguri,2007,57.0
West Bengal,Jalpaiguri,2008,33.816002
West Bengal,Jalpaiguri,2009,32.886955
West Bengal,Jalpaiguri,2011,50.894444
West Bengal,Jalpaiguri,2012,26.85
West Bengal,Jalpaiguri,2013,53.75
West Bengal,Jalpaiguri,2016,23.313726
West Bengal,Jalpaiguri,2017,33.133335
West Bengal,Jalpaiguri,2018,57.768749
Jammu And Kashmir,Jammu,2000,49.787235
Jammu And Kashmir,Jammu,2001,39.597729
Jammu And Kashmir,Jammu,2002,43.081081
Chhattisgarh,Jammu,2003,59.234043
Jammu And Kashmir,Jammu,2004,57.224491
Jammu And Kashmir,Jammu,2005,63.0
Jammu And Kashmir,Jammu,2006,53.194229
Jammu And Kashmir,Jammu,2007,63.785713
Jammu And Kashmir,Jammu,2008,57.080391
Jammu And Kashmir,Jammu,2009,43.333332
Jammu And Kashmir,Jammu,2010,49.946808
Jammu And Kashmir,Jammu,2012,52.540741
Jammu And Kashmir,Jammu,2013,32.47826
Jammu And Kashmir,Jammu,2014,42.535954
Jammu And Kashmir,Jammu,2015,47.347252
Jammu And Kashmir,Jammu,2016,32.612965
Gujarat,Jamnagar,2000,474.4375
Gujarat,Jamnagar,2001,496.38461
Gujarat,Jamnagar,2002,465.92593
Gujarat,Jamnagar,2004,156.0
Gujarat,Jamnagar,2005,485.53845
Gujarat,Jamnagar,2006,396.0
Gujarat,Jamnagar,2007,523.16217
Gujarat,Jamnagar,2008,531.23254
Gujarat,Jamnagar,2009,537.30951
Gujarat,Jamnagar,2010,427.29031
Gujarat,Jamnagar,2011,360.96667
Gujarat,Jamnagar,2012,497.51282
Gujarat,Jamnagar,2013,578.05261
Gujarat,Jamnagar,2014,585.70001
Gujarat,Jamnagar,2015,525.89191
Gujarat,Jamnagar,2016,573.02502
Gujarat,Jamnagar,2017,553.08331
Gujarat,Jamnagar,2018,722.19354
Jharkhand,Jamtara,2000,53.0
Jharkhand,Jamtara,2001,64.0
Jharkhand,Jamtara,2002,21.0
Jharkhand,Jamtara,2004,126.0
Jharkhand,Jamtara,2005,120.75
Jharkhand,Jamtara,2007,107.0
Jharkhand,Jamtara,2008,190.0
Jharkhand,Jamtara,2009,183.33333
Jharkhand,Jamtara,2010,161.5
Jharkhand,Jamtara,2012,99.0
Jharkhand,Jamtara,2017,60.0
Bihar,Jamui,2005,101.25
Bihar,Jamui,2007,91.0
Bihar,Jamui,2008,53.5
Bihar,Jamui,2009,128.0
Bihar,Jamui,2010,124.0
Bihar,Jamui,2011,114.0
Bihar,Jamui,2012,112.0
Bihar,Jamui,2013,124.85714
Bihar,Jamui,2016,69.155296
Telangana,Jangoan,2004,311.25
Telangana,Jangoan,2005,226.25
Telangana,Jangoan,2006,419.79999
Telangana,Jangoan,2007,235.66667
Telangana,Jangoan,2008,404.25
Telangana,Jangoan,2009,400.75
Telangana,Jangoan,2010,283.75
Telangana,Jangoan,2011,363.0
Telangana,Jangoan,2012,262.5
Telangana,Jangoan,2013,167.75
Telangana,Jangoan,2014,250.0125
Telangana,Jangoan,2015,57.0
Telangana,Jangoan,2016,193.85715
Telangana,Jangoan,2017,141.0
Telangana,Jangoan,2018,141.85715
Chhattisgarh,Janjgir-Champa,2001,99.699997
Chhattisgarh,Janjgir-Champa,2002,97.550003
Chhattisgarh,Janjgir-Champa,2004,75.647057
Chhattisgarh,Janjgir-Champa,2005,69.782608
Chhattisgarh,Janjgir-Champa,2006,68.120003
Chhattisgarh,Janjgir-Champa,2007,77.090912
Chhattisgarh,Janjgir-Champa,2008,118.0
Chhattisgarh,Janjgir-Champa,2009,66.800003
Chhattisgarh,Janjgir-Champa,2012,72.695656
Chhattisgarh,Janjgir-Champa,2013,92.0
Chhattisgarh,Janjgir-Champa,2014,87.548279
Chhattisgarh,Janjgir-Champa,2015,113.59743
Chhattisgarh,Janjgir-Champa,2016,82.086044
Chhattisgarh,Janjgir-Champa,2017,77.371155
Chhattisgarh,Janjgir-Champa,2018,85.291512
Chhattisgarh,Jashpur,2001,70.75
Chhattisgarh,Jashpur,2002,61.705883
Chhattisgarh,Jashpur,2004,38.375
Chhattisgarh,Jashpur,2005,32.583332
Chhattisgarh,Jashpur,2006,27.08
Chhattisgarh,Jashpur,2007,20.959999
Chhattisgarh,Jashpur,2008,24.285715
Chhattisgarh,Jashpur,2009,35.111111
Chhattisgarh,Jashpur,2011,39.285713
Chhattisgarh,Jashpur,2012,40.5
Chhattisgarh,Jashpur,2013,34.435898
Chhattisgarh,Jashpur,2014,37.433334
Chhattisgarh,Jashpur,2015,33.355556
Chhattisgarh,Jashpur,2016,31.032352
Chhattisgarh,Jashpur,2017,29.387501
Chhattisgarh,Jashpur,2018,36.761192
Uttar Pradesh,Jaunpur,2000,101.27273
Uttar Pradesh,Jaunpur,2002,21.033333
Uttar Pradesh,Jaunpur,2004,64.909088
Uttar Pradesh,Jaunpur,2016,20.091667
Uttar Pradesh,Jaunpur,2018,30.366428
Telangana,Jayashankar Bhupalapally,2004,64.0
Telangana,Jayashankar Bhupalapally,2005,88.5
Telangana,Jayashankar Bhupalapally,2006,106.0
Telangana,Jayashankar Bhupalapally,2007,99.333336
Telangana,Jayashankar Bhupalapally,2008,97.5
Telangana,Jayashankar Bhupalapally,2009,99.0
Telangana,Jayashankar Bhupalapally,2010,106.0
Telangana,Jayashankar Bhupalapally,2011,90.5
Telangana,Jayashankar Bhupalapally,2012,81.5
Telangana,Jayashankar Bhupalapally,2013,70.75
Telangana,Jayashankar Bhupalapally,2014,101.33334
Telangana,Jayashankar Bhupalapally,2015,115.5
Telangana,Jayashankar Bhupalapally,2016,103.0
Telangana,Jayashankar Bhupalapally,2017,136.8
Telangana,Jayashankar Bhupalapally,2018,92.5
Bihar,Jehanabad,2001,82.0
Bihar,Jehanabad,2009,25.0
Bihar,Jehanabad,2010,469.0
Bihar,Jehanabad,2011,168.33333
Bihar,Jehanabad,2012,33.687
Bihar,Jehanabad,2013,119.16
Bihar,Jehanabad,2016,75.708572
Madhya Pradesh,Jhabua,2000,86.0
Madhya Pradesh,Jhabua,2001,93.14286
Madhya Pradesh,Jhabua,2002,170.25
Madhya Pradesh,Jhabua,2004,455.125
Madhya Pradesh,Jhabua,2006,74.777779
Madhya Pradesh,Jhabua,2007,81.333336
Madhya Pradesh,Jhabua,2008,157.11111
Madhya Pradesh,Jhabua,2009,77.555557
Madhya Pradesh,Jhabua,2010,219.0
Madhya Pradesh,Jhabua,2011,66.833336
Madhya Pradesh,Jhabua,2012,207.33333
Madhya Pradesh,Jhabua,2013,153.75
Madhya Pradesh,Jhabua,2014,102.6
Madhya Pradesh,Jhabua,2015,86.699997
Madhya Pradesh,Jhabua,2016,98.599998
Madhya Pradesh,Jhabua,2017,99.400002
Madhya Pradesh,Jhabua,2018,112.47185
Haryana,Jhajjar,2000,319.21579
Haryana,Jhajjar,2002,80.0
Haryana,Jhajjar,2003,22.0
Haryana,Jhajjar,2004,428.6842
Haryana,Jhajjar,2005,321.53845
Haryana,Jhajjar,2006,262.69232
Haryana,Jhajjar,2007,302.17648
Haryana,Jhajjar,2008,430.22223
Haryana,Jhajjar,2009,874.125
Haryana,Jhajjar,2010,253.17647
Haryana,Jhajjar,2011,844.64288
Haryana,Jhajjar,2012,618.02802
Haryana,Jhajjar,2013,479.57144
Haryana,Jhajjar,2014,760.875
Haryana,Jhajjar,2015,481.64706
Haryana,Jhajjar,2016,544.875
Haryana,Jhajjar,2017,665.26666
Haryana,Jhajjar,2018,677.0
Rajasthan,Jhalawar,2000,280.75
Rajasthan,Jhalawar,2001,261.23077
Rajasthan,Jhalawar,2002,67.5625
Rajasthan,Jhalawar,2004,333.25
Rajasthan,Jhalawar,2005,207.30769
Rajasthan,Jhalawar,2006,149.10001
Rajasthan,Jhalawar,2007,230.26666
Rajasthan,Jhalawar,2008,282.91666
Rajasthan,Jhalawar,2009,225.88235
Rajasthan,Jhalawar,2010,254.875
Rajasthan,Jhalawar,2011,233.5
Rajasthan,Jhalawar,2012,224.60869
Rajasthan,Jhalawar,2013,242.26666
Rajasthan,Jhalawar,2014,284.79999
Rajasthan,Jhalawar,2015,140.0
Rajasthan,Jhalawar,2016,172.12
Rajasthan,Jhalawar,2017,195.30769
Rajasthan,Jhalawar,2018,159.66667
Uttar Pradesh,Jhansi,2000,142.0
Uttar Pradesh,Jhansi,2001,55.875
Uttar Pradesh,Jhansi,2002,123.0
Uttar Pradesh,Jhansi,2004,106.85714
Uttar Pradesh,Jhansi,2005,31.666666
Uttar Pradesh,Jhansi,2006,53.0
Uttar Pradesh,Jhansi,2007,60.0
Uttar Pradesh,Jhansi,2008,85.0
Uttar Pradesh,Jhansi,2009,53.0
Uttar Pradesh,Jhansi,2010,39.0
Uttar Pradesh,Jhansi,2012,32.0
Uttar Pradesh,Jhansi,2013,53.0
Uttar Pradesh,Jhansi,2014,64.0
Uttar Pradesh,Jhansi,2015,102.0
Uttar Pradesh,Jhansi,2016,119.0
Uttar Pradesh,Jhansi,2017,87.0
Uttar Pradesh,Jhansi,2018,167.99286
West Bengal,Jhargram,2000,86.14286
West Bengal,Jhargram,2001,63.545456
West Bengal,Jhargram,2002,67.5
West Bengal,Jhargram,2004,49.700001
West Bengal,Jhargram,2005,65.75
West Bengal,Jhargram,2009,61.25
West Bengal,Jhargram,2010,62.5
West Bengal,Jhargram,2011,71.0
West Bengal,Jhargram,2012,101.0
West Bengal,Jhargram,2013,46.0
West Bengal,Jhargram,2016,56.42857
West Bengal,Jhargram,2017,27.111111
West Bengal,Jhargram,2018,56.854374
Odisha,Jharsuguda,2000,80.75
Odisha,Jharsuguda,2002,38.995399
Odisha,Jharsuguda,2004,54.042858
Odisha,Jharsuguda,2008,14.18
Odisha,Jharsuguda,2009,74.125
Odisha,Jharsuguda,2012,70.9375
Odisha,Jharsuguda,2013,51.0
Odisha,Jharsuguda,2014,33.194092
Odisha,Jharsuguda,2015,54.400002
Odisha,Jharsuguda,2016,58.446667
Odisha,Jharsuguda,2017,110.61539
Odisha,Jharsuguda,2018,50.53846
Rajasthan,Jhunjhunu,2000,265.60001
Rajasthan,Jhunjhunu,2001,365.39999
Rajasthan,Jhunjhunu,2002,179.0
Rajasthan,Jhunjhunu,2004,152.0
